Main Area,Map Link,Floor,Sub Area,Type Found,Name
Delirium Lava Ruins,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/0a/Delirium_lava_ruins_2.jpg,2F,I1,Monster,Ignis
Delirium Lava Ruins,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/0a/Delirium_lava_ruins_2.jpg,2F,I2,Monster,Buffaloo
Delirium Lava Ruins,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/0a/Delirium_lava_ruins_2.jpg,2F,I2,Monster,Ignis
Delirium Lava Ruins,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/0a/Delirium_lava_ruins_2.jpg,2F,I2,Monster,Scorpion
Delirium Lava Ruins,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/0a/Delirium_lava_ruins_2.jpg,2F,I3,Monster,Ignis
Delirium Lava Ruins,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/0a/Delirium_lava_ruins_2.jpg,2F,I3,Mineral,Silver Mineral
Delirium Lava Ruins,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/0/0a/Delirium_lava_ruins_2.jpg,2F,I3,Mineral,Ruby Mineral
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,A1,Monster,Sano
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,A1,Monster,Uno
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,A3,Monster,Sarcophagus
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,B2,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,B2,Monster,Minotaur King
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,B2,Mineral,Orichalcum Mineral
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,B3,Monster,Arch Daemon
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,B3,Monster,Minotaur King
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,B3,Mineral,Orichalcum Mineral
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,C1,Monster,Goblin Captain
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,C1,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,C1,Monster,Little Emperor
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,C1,Monster,Malm Tiger
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,C1,Monster,Minotaur King
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,C1,Mineral,Orichalcum Mineral
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,D1,Monster,Arch Daemon
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,D1,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,D1,Monster,Little Emperor
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,D1,Item,Elli Leaves
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,D3,Item,Elli Leaves
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,D3,Mineral,Orichalcum Mineral
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,D4,Monster,Grimoire 2
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,E1,Monster,Little Emperor
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,E1,Monster,Malm Tiger
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,E1,Monster,Nappie
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,E1,Mineral,Rune Crystal
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F1,Monster,Goblin Captain
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F1,Monster,Nappie
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F2,Monster,Little Emperor
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F2,Monster,Mineral Squeek
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F3,Monster,Malm Tiger
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F3,Monster,Mineral Squeek
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F4,Monster,Little Emperor
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F4,Monster,Malm Tiger
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F4,Monster,Nappie
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F5,Monster,Goblin Captain
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F5,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F6,Monster,Goblin Captain
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,F6,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G1,Monster,Goblin Captain
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G1,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G1,Monster,Nappie
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G2,Monster,Goblin Captain
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G2,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G2,Mineral,Orichalcum Mineral
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G3,Monster,Goblin Captain
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G3,Monster,Goblin Don
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G4,Monster,Chipsqueek
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G4,Monster,Furpy
Leon Karnak,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/6/68/Leon_Karnak_Map.png,-,G4,Monster,Mineral Squeek
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,A4,Item,Blue Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,A4,Item,Indigo Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,A4,Item,Purple Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,A6,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,A7,Item,Blue Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,A7,Item,Purple Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,B1,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,B4,Monster,Hammer Troll
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,B4,Monster,Heracles
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,B5,Monster,Hammer Troll
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,B5,Monster,Heracles
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,B5,Mineral,Emerald Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,C1,Monster,Hammer Troll
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,C1,Item,Green Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,C1,Item,Blue Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,C1,Item,Purple Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,D1,Monster,Heracles
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,D2,Item,Green Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/3/3a/Maya_road_floor_1.jpg,1F,D2,Item,Blue Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A1,Monster,Fiersome
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A2,Item,Orange Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A3,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A3,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A3,Monster,Hammer Troll
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A3,Monster,Heracles
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A3,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A3,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A4,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A4,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A5,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A5,Monster,Heracles
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A5,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A6,Monster,Hammer Troll
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A6,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A6,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A7,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A8,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A9,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A9,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A9,Item,Red Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A9,Item,Yellow Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A10,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A11,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,A11,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B1,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B1,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B1,Monster,Hammer Troll
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B1,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B1,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B1,Item,Orange Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B2,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B2,Monster,Hammer Troll
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B3,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B3,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B4,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B4,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B5,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B6,Monster,Heracles
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B6,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B6,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B6,Mineral,Amethyst Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B6,Mineral,Emerald Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B7,Monster,Green
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B7,Mineral,Emerald Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B9,Mineral,Gold Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B9,Mineral,Aquamarine Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B9,Mineral,Ruby Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B10,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B10,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,B11,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,C1,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,C1,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,C2,Monster,Airror
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,C3,Monster,Blackbird
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,C3,Monster,Hornet Queen
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/9/9c/Maya_road_floor_2.jpg,2F,C3,Monster,Planchoa
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A2,Monster,???
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A2,Mineral,Sapphire Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A3,Monster,???
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A3,Mineral,Iron Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A3,Mineral,Bronze Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A3,Mineral,Aquamarine Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A4,Item,Black Grass
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A4,Mineral,Bronze Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A5,Monster,???
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,A6,Monster,???
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,B2,Monster,???
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,B2,Mineral,Gold Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,B3,Monster,???
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,B4,Monster,???
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,B4,Mineral,Silver Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,B4,Mineral,Gold Mineral
Maya Road,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/8/88/Maya_road_cave_1_2.jpg,Cave,B4,Mineral,Rune Crystal
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,A2,Item,Orange Grass
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,A3,Monster,Shmooly
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,A3,Item,Orange Grass
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,B2,Monster,Flower Blossom
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,B2,Monster,Shmooly
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,B3,Monster,Typhoon
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,B4,Monster,Flower Blossom
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,B4,Item,Orange Grass
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C1,Monster,Elefun
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C1,Monster,Flower Blossom
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C1,Monster,Onion Ghost
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C1,Monster,Shmooly
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C1,Monster,Yellow
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C2,Mineral,Sapphire Mineral
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C3,Item,Orange Grass
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C5,Monster,Elefun
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C5,Monster,Flower Blossom
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C6,Item,Crystal Seeds
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,C7,Monster,Flower Blossom
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,D3,Monster,Flower Blossom
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,D3,Monster,Onion Ghost
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,D4,Monster,Flower Blossom
Sercerezo Hill,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/2/2c/Sercerezo_Hill_Map.png,-,D4,Monster,Onion Ghost
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,A1,Mineral,Gold Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,A1,Mineral,Sapphire Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,B1,Monster,Necro
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,B2,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,B2,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,B2,Monster,Flower Blossom
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,B3,Monster,Elefun
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,B3,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,C1,Item,Orange Grass
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,C2,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,C3,Monster,Goblin Sniper
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,C3,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,C3,Mineral,Rune Crystal
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,D1,Monster,Hobgoblin
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,D1,Mineral,Gold Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,D1,Mineral,Sapphire Mineral
Idra Cave,https://static.wikia.nocookie.net/harvestmoonrunefactory/images/a/ae/Idra_Cave_Ground_Floor_Map.png,1F,D2,Monster,Hobgoblin
